id,r_date,company_name,sum,category_name,type_name,control_plan,name,supplier_name,vehicle_no,invoice_no,way_bill_no,quantity,price,qty_uom,status_accepted,status_rejected,status_not_attended,invoice_file,waybill_file
224,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
225,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
226,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
227,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
228,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
229,14-01-2024,Truform Techno Products Ltd.,1,Scrap,CRC Scrap,,CRC SCRAP,,MH-40-CM-5366,SKI-055,6.12E+11,34.52,41.6,Ton,Accepted,,,1,
230,14-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
231,14-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
232,14-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
233,14-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
234,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
235,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
236,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
237,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
238,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
239,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
240,14-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
241,14-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
242,14-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
243,14-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
244,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
245,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
246,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
247,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
248,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
249,14-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
250,15-01-2024,Amar Udyog Pvt Ltd,1,Pig Iron,Pig Iron,,PIG IRON,,,,,,,Kg,,,Not Attended,,
251,15-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
252,15-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL MS,,,,,,,Kg,,,Not Attended,,
253,15-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL MS,,,,,,,Kg,,,Not Attended,,
254,15-01-2024,Truform Techno Products Ltd.,1,Scrap,CRC Scrap,,CRC Scrap,,MH-20-EL-5295,SK/23-24/1408,2.52E+11,32.12,41.3,Ton,Accepted,,,1,
255,15-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL MS,,,,,,,Kg,,,Not Attended,,
256,15-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL MS,,,,,,,Kg,,,Not Attended,,
257,15-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL MS,,,,,,,Kg,,,Not Attended,,
258,15-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
259,15-01-2024,HB INDUSTRIES UNIT 2,1,Scrap,CRC Scrap,,CRCA (BUNDAL),,,,,21.055,,Kg,Accepted,,,,
260,16-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,,MS SCRAP-16A24A,PARSHWA STEEL,MH09FC7952,236,,24.91,41,Ton,Accepted,,,,
261,16-01-2024,Rudra Casting Pvt Ltd,1,Scrap,SS Scrap,,SS304L SCRAP,,,,,1.48,,Ton,Accepted,,,,
262,16-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,SS Scrap,,SS 304,,,,,3.26,115,Kg,Accepted,,,,
263,16-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,SS Scrap,,SS 316,,,,,1.22,224,Kg,Accepted,,,,
264,16-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,SS Scrap,,SS 316,,,,,1.22,224,Kg,Accepted,,,,
265,16-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-16A24 ,RITZEE RECYCLING,MH09BC4426,R1995,,19.45,41.75,Ton,Accepted,,,,
266,16-01-2024,MANTRI METALLICS PVT LTD,1,Pig Iron,Foundry Pig,,CI PIG-16A24,WELL DEAL ENGINEERING,GA08U7478,WDENO1244,,11.5,47.5,Ton,Accepted,,,,
267,16-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,SS Scrap,,SS 304,,,,,,115,Kg,Accepted,,,,
268,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
269,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
270,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
271,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
272,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
273,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
274,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
275,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
276,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
277,16-01-2024,Truform Techno Products Ltd.,1,Pig Iron,Steel Pig,,Pig Iron,,MH-40-CM-7714,,,39.93,40,Ton,Accepted,,,,
278,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
279,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
280,16-01-2024,Truform Techno Products Ltd.,1,Scrap,SCRAP,,Scrap,,,,,,,Kg,,,Not Attended,,
281,16-01-2024,Truform Techno Products Ltd.,1,Scrap,CRC Scrap,,CRC Scrap,,MH-40-CD-9577,2023-24/0661,2.92E+11,34.72,42.65,Ton,Accepted,,,1,
282,16-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
283,17-01-2024,Amar Udyog Pvt Ltd,1,Others,CASTING,,CASTING,,,,,,,Kg,,,Not Attended,,
284,17-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,,MS SCRAP 17A24,,MH10CR4561,AK0730,,25.17,40,Ton,Accepted,,,,
285,17-01-2024,FIE Spherotech Pvt Ltd.,1,Scrap,CRC Scrap,,CRCA,,MH-06AB4456,,,15,40,Ton,,Rejected,,,
286,17-01-2024,FIE Spherotech Pvt Ltd.,1,Scrap,CRC Scrap,,CRCA,,,,,15,,Ton,Accepted,,,,
287,17-01-2024,Ashwin Auto Cast,1,Scrap,MS Scrap,,MS SCRAP,,,,,10,39,Ton,,Rejected,,,
288,17-01-2024,Ashwin Auto Cast,1,Scrap,MS Scrap,,MS SCRAP,,,,,15,35,Kg,Accepted,,,,
289,17-01-2024,Benchmark Liners,1,Pig Iron,Foundry Pig,,Pig Iron,,,,,35,45,Kg,Accepted,,,,
290,17-01-2024,The Kolhapur Metals LLP,1,Scrap,CRC Scrap,,SCRAP,,,,,,,Kg,Accepted,,,,
291,17-01-2024,The Kolhapur Metals LLP,1,Scrap,CRC SCRAP,,CRC SCRAP,,,,,,,Kg,,,Not Attended,,
292,17-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,,MS SCRAP- 17A24,KP STEEL,MH50N5772,593,,25.42,41,Ton,Accepted,,,,
293,17-01-2024,The Kolhapur Metals LLP,1,Scrap,CRC Scrap,,SCRAP SAMPLE 8,,,,,6,,Kg,Accepted,,,,
294,17-01-2024,MANTRI METALLICS PVT LTD,1,Others,CI BORING,,CI BORING 17A24,RITZEE RECYCLING,MH09CU8514,R2021,,26,36,Ton,Accepted,,,,
295,17-01-2024,FIE Spherotech Pvt Ltd.,1,Others,CRCA,,CRCA,,,,,,,Kg,,,Not Attended,,
296,17-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
297,17-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
298,17-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
299,17-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
300,18-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,,MS SCRAP-18A24,PARSHWA STEEL,MH13AX3922,238,,24.75,41,Ton,Accepted,,,,
301,18-01-2024,Paranjape Auto Cast J-14(Cast Iron),1,Scrap,MS Scrap,,MS Scrap,,,,,10,,Ton,Accepted,,,,
302,18-01-2024,Urmil Technofab,1,Scrap,HM Scrap,,Mn Scrap 17â„…,,,,,20,,Ton,Accepted,,,,
303,18-01-2024,The Kolhapur Metals LLP,1,Scrap,DI Scrap,,DUCTILE IRON SCRAP,,,,,,,Kg,,,Not Attended,,
304,18-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
305,18-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
306,18-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
307,18-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
308,18-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
309,18-01-2024,R.B.AGARWALLA & CO.,1,Scrap,MS Scrap,,MS Scrap,,,,,,,Kg,,,Not Attended,,
310,18-01-2024,R.B.AGARWALLA & CO.,1,Scrap,MS Scrap,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
311,18-01-2024,R.B.AGARWALLA & CO.,1,Scrap,MS Scrap,,MS Scrap,,,,,0.999,38,Kg,Accepted,,,,
312,18-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
313,18-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,MS Scrap,,SCRAP,,MH 14 DM 4214,2.17E+11,,15.12,,Ton,Accepted,,,,
314,18-01-2024,MANTRI METALLICS PVT LTD,1,Others,SG BORING,,SG BORING18A24 ,MANTRI METALLICS UNIT 1,,,,,,Kg,,,Not Attended,,
315,18-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
316,18-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
317,18-01-2024,The Kolhapur Metals LLP,1,Scrap,CRC Scrap,,CRC_tmp_EEFxTLU,,,,,2.5,,Ton,Accepted,,,,
318,18-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-18A24,RITZEE RECYCLING,MH12TV1454,2035/34,,21.96,41.75,Ton,Accepted,,,,
319,18-01-2024,R.B.AGARWALLA & CO.,1,Scrap,MS Scrap,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
320,18-01-2024,MANTRI METALLICS PVT LTD,1,Others,CI BORING,,CI BORING18A24 RITZEE,,MH12TV1454,R2033,,4.76,36,Ton,Accepted,,,,
321,19-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
322,19-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
323,19-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
324,19-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOIVE NOTX2324034702,,,,,,,Kg,,,Not Attended,,
325,19-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOIVE NOTX2324034702,,,,,,,Kg,,,Not Attended,,
326,19-01-2024,R.B.AGARWALLA & CO.,1,Scrap,MS Scrap,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
327,19-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-19A24,MADHUBAN STEEL,MH45AE1976,CHKSI/241112816,,11.9,42.5,Ton,,Rejected,,,
328,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
329,19-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-19A24,MADHUBAN STEEL,MH09BC8400,CHKDL241112817,,25.52,42.5,Ton,Accepted,,,,
330,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
331,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
332,19-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
333,19-01-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,MS Scrap,,MS SCRAP LOOSE,Pravat Febricators Pvt Ltd,,,,,,Kg,,,Not Attended,,
334,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
335,19-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
336,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
337,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
338,19-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
339,19-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
340,19-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
341,19-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
342,20-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,,MS SCRAP20A24,MANTRI METALLICS UNIT 1,MH09EM0459,1621,,2.02,26,Ton,Accepted,,,,
343,20-01-2024,R.B.AGARWALLA & CO.,1,Scrap,MS Scrap,,MS SCRAP(20.01.24),,,,,,,Kg,,,Not Attended,,
344,20-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
345,20-01-2024,Amar Udyog Pvt Ltd,1,Others,CASTING,,CASTING,,,,,,,Kg,,,Not Attended,,
346,20-01-2024,HB INDUSTRIES UNIT 2,1,Scrap,CRC Scrap,,CRCA (BUNDAL),,PB35Z9099,,,15.26,,Kg,Accepted,,,,
347,20-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
348,20-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
349,20-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
350,20-01-2024,Amar Udyog Pvt Ltd,1,Scrap,MS Scrap,,MS DAAL,,,,,20,,Kg,Accepted,,,,
351,20-01-2024,Amar Udyog Pvt Ltd,1,Scrap,MS Scrap,,MS DAAL,,,,,10,,Ton,Accepted,,,,
352,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NOTX2324035140,,,,,,,Kg,,,Not Attended,,
353,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NOTX2324035140,,,,,,,Kg,,,Not Attended,,
354,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NOTX2324035140,,,,,,,Kg,,,Not Attended,,
355,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NOGD/20232024/1958,,,,,,,Kg,,,Not Attended,,
356,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NOGD/20232024/1958,,,,,,,Kg,,,Not Attended,,
357,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NOGD/20232024/1958,,,,,,,Kg,,,Not Attended,,
358,21-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,,MS SCRAP-21A24,KP STEEL,MH48CB7116,597,,33.03,41,Ton,Accepted,,,,
359,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
360,21-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP,,,,,,,Kg,,,Not Attended,,
361,21-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-21A24,MADHUBAN STEEL,MH12LT0271,CHKSI/241112827/28,,20.35,42.5,Ton,,Rejected,,,
362,21-01-2024,MANTRI METALLICS PVT LTD,1,Others,CRCA,,CRCA SCRAP- 21A24,MADHUBAN STEEL,,,,,,Kg,,,Not Attended,,
363,21-01-2024,MANTRI METALLICS PVT LTD,1,Others,CI Scrap,,CI SCRAP,MANTRI METALLICS UNIT 1,MH46BU9709,45/46/47,,69.32,37.09,Ton,Accepted,,,,
364,21-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-21A24,MADHUBAN STEEL,MH12LT0271,CHKDL241112827/28,,30.36,42.5,Ton,Accepted,,,,
365,21-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,MS Scrap,,MS scrap,,,,,4.75,38.5,Kg,Accepted,,,,
366,21-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,SS Scrap,,SS 304,,,,,2.115,129,Kg,Accepted,,,,
367,21-01-2024,Alchemy Precision Cast Pvt Ltd,1,Scrap,SS Scrap,,SS 304,,,,,1.4665,129,Kg,Accepted,,,,
368,22-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NO321012400001,,,,,,,Kg,,,Not Attended,,
369,22-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NO321012400001,,,,,,,Kg,,,Not Attended,,
370,22-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NO321012400001,,,,,,,Kg,,,Not Attended,,
371,22-01-2024,Paranjape Auto Cast Pvt Ltd,1,Scrap,SCRAP,,SCRAP INVOICE NO321012400001,,,,,,,Kg,,,Not Attended,,
372,22-01-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,CRCA,,CRCA BUNDAL  SCRAP,ASL ENTERPRISES,,,,,,Kg,,,Not Attended,,
373,22-01-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,CRCA,,CRCA SCRAP,ASL ENTERPRISES,,,,,,Kg,,,Not Attended,,
374,22-01-2024,CRM ISPAT PVT LTD,1,Scrap,MS Scrap,,SCRAP,,,,,10,,Ton,Accepted,,,,
375,23-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,M.S DAAL,,,,,,,Kg,,,Not Attended,,
376,23-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,M.S DAAL,,,,,,,Kg,,,Not Attended,,
377,23-01-2024,Urmil Technofab,1,Scrap,HI CR SCRAP,,HI CR SCRAP 22124,,,,,,,Kg,,,Not Attended,,
378,23-01-2024,Mal Metalliks Pvt. Ltd.,1,Others,CRCA,,CRCA HAND BUNDLE,K.R.ENTERPRISES,,,,,,Kg,,,Not Attended,,
379,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
380,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
381,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
382,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
383,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
384,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
385,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
386,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
387,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
388,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
389,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
390,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
391,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
392,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
393,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
394,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
395,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
396,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
397,23-01-2024,Amar Udyog Pvt Ltd,1,Others,CASTING,,CASTING,,,,,,,Kg,,,Not Attended,,
398,23-01-2024,Amar Udyog Pvt Ltd,1,Others,CASTING,,CASTING,,,,,,,Kg,,,Not Attended,,
399,23-01-2024,Amar Udyog Pvt Ltd,1,Others,CASTING,,CASTING,,,,,,,Kg,,,Not Attended,,
400,23-01-2024,Amar Udyog Pvt Ltd,1,Others,BUNDAL,,BUNDAL,,,,,,,Kg,,,Not Attended,,
401,23-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
402,23-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
403,23-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
404,23-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
405,23-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
406,23-01-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,,CRCA SCRAP-23A24,MADHUBAN STEEL,MH41AU9635,NSKDL241150546/47,,34.56,42.5,Ton,Accepted,,,,
407,23-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
408,23-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
409,23-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
410,23-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
411,24-01-2024,Rudra Casting Pvt Ltd,1,Scrap,MS Scrap,,MS SCRAP,,,,,,,Kg,,,Not Attended,,
412,24-01-2024,Rudra Casting Pvt Ltd,1,Scrap,MS Scrap,,MS SCRAP,,,,,2.23,,Ton,Accepted,,,,
413,24-01-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,CRCA,,CRCA BUNDLE SCRAP,ASL ENTERPRISES,,,,,,Kg,,,Not Attended,,
414,24-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,MS DAAL,,,,,,,Kg,,,Not Attended,,
415,24-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,MS DAAL,,,,,,,Kg,,,Not Attended,,
416,24-01-2024,Amar Udyog Pvt Ltd,1,Others,JAAL,,JAAL,JAIN STEEL,,,,,,Kg,,,Not Attended,,
417,24-01-2024,Amar Udyog Pvt Ltd,1,Others,MS DAAL,,DAAL,,,,,,,Kg,,,Not Attended,,
